date,stars,text
"Jun 03, 2019",5,Best SW movie ever and only ep2 ending with battle on Geonisys was better
"Jun 03, 2019",2,Not as bad as I once thought
"Jun 01, 2019",5,Best Star Wars ever 
"May 31, 2019",5,Anakin cut hand from Windu is point of no return. His wife was more important to him than Jedi Order
"May 30, 2019",5,"This film adds the most action of all star wars films. It's crammed with lightsaber duels, space battles and deception. The second half does a good job tying up the loose ends between the prequels and the originals."
"May 28, 2019",5,"Now this movie is definitely one of my all time favorite Star Wars movies ever!! I'll never forget watching this movie with my dad when I was 5 year old, it was a really beautiful movie!! John Williams' scores were amazing, the CGI improved majorly, Hayden Christensen and Ewan McGregor's performances were amazing and the acting was some what good. The tiny flaws about this movie that I still dislike to this day are the scenes with Anakin and Padme, those scenes always bore me to death. The acting seems really lazy in those scenes and is somewhat cheesy in the one scene on Mustafar before the lightsaber duel.

Overall, this movie was an awesome closing to the prequel series. The best parts of the movie for me was Anakin and Obi-Wan in their ships in the beginning, the fight with Count Dooku, Palpatine fighting Mac Windu and the final battle between Anakin and Obi-Wan. 
"
"May 27, 2019",5,The first two episodes may not have been George's bets outing... but man did he make up for them with the final installment.
"May 27, 2019",5,"I don't care what others say, this is a damn good movie."
"May 25, 2019",5,The essence of Star Wars!
"May 20, 2019",4.5,It is recomended for PG 10.The actors is vary very cool. He rpresents the history in a way inprecionant. And is vary dificult to represet. they can do this. Congratulations
"May 19, 2019",5,"Visual mastery and complex story allow this movie to surpass all the other prequels, if not all the rest of the Star Wars movies."
"May 19, 2019",5,"This is Star Wars!
Battles everywhere, lightsaber duels, Jedi has fallen into trap of Sidious and he managed to cought them by surprise destroying them.
Jedi Council was corrupt and power hungry as much as sith.
Best Star wars movie"
"May 17, 2019",5,"Lo mejor, espectacular"
"May 17, 2019",5,"Excellent, the best movie of the Star Wars"
"May 15, 2019",5,"Fantastic, thrilling and visually beautiful. Star Wars episode 3 is wonderful fit to the saga. Better script and better dialogue. This film is a vast improvement of its other two predecessors, and is a MUST WATCH. Don't let the bad reviews fool you into thinking otherwise. TAKE MY WORD FOR IT."
"May 15, 2019",5,"An amazing movie that brought a touching conclusion to the end of the prequel trilogy, and to the end of the story of Anakin Skywalker, Jedi Knight."
"May 14, 2019",4,It is a very good movie it's a good way to conclude the prequels it's obviously a very underrated Star Wars movie I think anyone could like it's fun to go to action heart Etc.
"May 13, 2019",5,"best movie of the prequels, heartbreaking, masterpiece of george lucas."
"May 13, 2019",5,"This movie has the highground!!!

(Over the sequels especially)"
"May 11, 2019",5,One of my all time favorites. 
"May 09, 2019",5,My favourite of them all
"May 06, 2019",4.5,"Say what you will about the performances and some of the dialogue, But the Story, World-building, design, and effects are some of the best Hollywood has to offer."
"May 06, 2019",5,"This was a great movie , people hate on it for nothing "
"May 05, 2019",5,"An Amazing Plot, Awesome special effects for 2005. Hayden Christensen really stepped it up.... The score can leave you with goosebumps...Clone Troopers are great and General Grievous is an interesting and thrilling character. Revenge of the Sith is a thrilling film that I rank as my NO.1 Star Wars film."
"May 04, 2019",3,"This is now the 11th time I've seen Star Wars: Episode III - Revenge of the Sith and I can gladly say that it was as good as the last time I watched it.

Star Wars: Episode III - Revenge of the Sith is the 6th Star Wars film and the 3rd Star Wars prequel. The film was directed by George Lucas who also directed Star Wars: Episode IV - A New Hope. The film stars Hayden Christensen as Anakin Skywalker and Ian McDiarmid as Sheev Palpatine.


The acting unlike the last two films was steady from the emotion to the dialogue delivery. There were a couple bad actors, but for the most part I felt that the acting was quiet good. I also thought that Hayden Christensen did quiet a good job unlike the his portrayal in the last two films.


The characters/character arcs I found my self enjoying and even liking this time around. Unlike the last two films the characters are both written and portrayed a lot better.


The film also has some strong cinematography with some very good shots of the characters and scenery.


The film also has some strong memorable settings from the planet Mustafar to General Grievous's ship.


The set designs and props are done very well from the building designs to the various weapons.


The costume design and makeup is also done very well especially with the Jedi and Sith.


The special effects improve on the last two films, but are still dated. Some of the CGI looks good with the ships and machinery, but when the CGI is a living breathing life form it always looks off.


The action also improves on the last two films especially the duels between the Jedi and Sith. Some times it's a little over the top, but that doesn't really bother me.


The music like most of John Williams work is really strong and fits the film very well.


The story is also the strongest and most enjoyable of the prequels. The story in my opinion is done very well and is one of the stronger story's from the Star Wars universe.


The comedy didn't work for me, but luckily most of it is toward the beginning.


The film toward the beginning had a okay atmosphere, but from the 2nd act onward the film had a very strong atmosphere especiallyaround the character Anakin Skywalker.

I also want to point out that in my opinion the scenes between Anakin and Palpatine are handled exetremly well.


The film is also really enjoyable and is something that I could watch again and again.

Over all I give it a
6/10
60%
3/5


""Master Skywalker there are two many of them what are we going to do?"""
"May 04, 2019",4,"Even though Hayden Christensen is given the worst dialogue and direction possible, the rest of Revenge of the Sith actually feels like a Star Wars movie. Visual storytelling, a good mythos, and possibly the greatest lightsaber fight at the end make the film an enjoyable watch."
"May 03, 2019",5,This and the last of the trilogy are the best
"May 03, 2019",3.5,"This isn't a perfect movie, but it is pretty good. Hayden Christiansen is a terrible actor, but there's some other great scenes in this like the opera scene or the final battle, Ewan McGregor is quite good in this as well."
"Apr 29, 2019",4,"Similar to the other films in this trilogy, it is messy at parts. The second half seems rushed and tries to squeeze everything in and makes you feel the past two films are useless. Simply, the thrill of seeing the younger characters from the originals participating in epic duels is unbelievable. This makes the film visually undeniably brilliant and exciting. It provides a satisfying explanation for the beginning of the original trilogy."
"Apr 28, 2019",3.5,"This movie feels like George Lucas forgot where he was going in this trilogy in this film and in some cases it can be watched without the other two episodes in this trilogy. It seems, from a long-time viewer of this saga of films, that the first two prequels are mostly pointless in the overarching saga making this film have to pick up the pace and fill in any plot points left out to bridge the gap to A New Hope. This film is very rushed and tries to cover a lot of ground very quickly, but overall it does a pretty good job doing so. A lot of the performances are well-acted and the shots set up are mostly nice looking ecpecially for the time."
