rating,text,visual_style
2,"Huh. At least after my first viewing, this is one of my least favorite Wes Anderson films. And considering I love sci-fi and love Wes Anderson, I should've loved this?! But nope. It's an extremely strange, oddly low-key, super nerdy alien encounter parable about... I don't know what? What was that? The most confounding Wes Anderson film yet. So many characters stuffed into a film-within-a-play meta story that only makes it more confusing. That narrative structure really took me out…",0
2,"Ich liebe Wes Anderson, aber das war zu viel Wes Anderson auf Kosten der Story. Sieht zwar hübsch aus, ist aber einfach nur sehr leblos. goingtothemovies.wordpress.com/2023/06/23/asteroid-city/",9
2,"çok da beğenmediğin bir hikaye, antalya’nın kalitesiz sinemalarıyla buluşunca filmden gram zevk almamak şart oluyor.",9
2,"Das schlimmste an Wes Andersons aktuellen Filmen ist, dass sie nur noch ihre eigene Parodie und gleichzeitig innerlich komplett tot sind. Anderson tut mir fast leid, denn er hat uns überhaupt nichts mehr zu erzählen. Das sind Filme ohne emotionalen Kern, Figuren, die überhaupt keine Tiefe haben, gespielt von Schauspielern, die zur kompletten Ausdruckslosigkeit verdammt sind. Es ist alles Oberfläche, die natürlich super gut aussieht. Handwerklich toll gemacht und auch kreativ und verspielt, aber eben leider total ohne Inhalt. Irgendwas…",9
2,"At its best Wes Anderson is self aware and critical of his own brand here. (The scene where Jason Schwartzman walks out of the play and asks the director if he’s doing it right and he replies well the moustache, camera are a bit much but besides from that you’re doing it right)  At its worse Wes Anderson’s branding gets in the way of his characters, the story and the emotion of it all. (Most of this movie).  In my opinion, at this point in his career, he needs to break his own branding instead of leaning into it further.",0
2,"She wears sunglasses to hide a black eye which is only painted on in preparation for a movie role that asks for her nurturing not an outer but an inner scar. Next time just don't ask. That really is a wonderful bit and in fact both the whole Schwartzman-Johansson window to window romance as therapy and the parallel coping mechanisms of the younger generation are quite inspired. Unfortunately almost everything else is as contrived as it gets, the meta-narrative shenanigans…",0
2,"There was a time when I really loved Wes Anderson. Bottle Rocket was one of the best debuts of the ‘90s, and Royal Tenenbaums one of the best American movies of the 21st century. His films back then not only looked great and had killer soundtracks, but had cohesive storytelling, meaningful character relationships, gut-busting laughs, and moments that could truly punch you in the stomach with sweet tenderness, despite his trademark hyperrealism. Owen Wilson co-wrote all those films, and I…",1
2,I think it’s a play in a play in a film ? Featuring: - dialogue that moves at the speed of light - the word brainiac - atom bomb explosions - a spooky funeral scene - Jeff Goldblum,0
2,"Yea definitely not Mr. Anderson.  With the French Dispatch I partially enjoyed the film but for this particular film of his it just felt insanely flat, extremely unemotional, and extremely cautious. Wes Anderson is one of my favorite filmmakers but over the past few years he's been slowly decreasing in value for me. I cannot underestimate his craft and his ability of course but I think he is trying way too hard to complicate his plots and set design and…",1
2,"az ember most már csak azért jár wes andersont nézni, mert legeltetni akarja a szemeit a színészeken és a színeken, meg a többi szimmetrikus szaron. borzalmas párbeszédek vannak benne, a túlnyomó része gyakorlatilag azért született meg, hogy a ki nem forrt ízlésű fiatal filmnézők lescreeneljék, és berakják facebookon borítóképnek, ezzel jelezve, hogy ők amúgy mennyire szeretik a mozit meg a filmeket, és mennyire tudnak azonosulni ezekkel a wes anderson karakterekkel. nagyon nem tetszett ez a film, a két csillagot is csak a dögös színészek és a szép színek kapják",9
2,"Paul Thomas Anderson made There Will Be Blood after making Punch-Drunk Love  Roy Andersson went from a director of commercials to turning his style into something that works for feature films Musician Anderson Paak. embraced his influences in a way to replicate them whilst still giving it a contemporary sound Wes Anderson is still doing this Perhaps not that bad, but I just wish he tried something new. This will indeed be the easiest style of a famous filmmaker to replicate with AI  Also cringed at how they pronounced Antonie van Leeuwenhoek as a Dutch person myself",0
2,The Wes Andersonfication of Radiator Springs,0
2,Not the best movie to take a Wes Anderson virgin to.,0
2,"I haven’t seen a single Wes Anderson movie, except Darjeeling Limited, which I thought was fine, but not my thing. I have avoided his films since then, because trailers for all his movies just looked like something that I would probably hate. However, the trailer for Asteroid City intrigued me. I loved the look of the sets, the time period and the vibe… so I decided to give Anderson another shot. How did it go? Well… Asteroid City is beautifully…",1
2,Remember when Wes Anderson films used to be funny? A twee and pretentious bore fest.,0
2,"i think wes anderson works best when there is an element of wes’ fantasy bristling against an approximation of the real world (like rushmore, or the royal tenenbaums). the more his movies have closed off everything but his creation, the less i feel like they have anything to say about either his world or ours.",0
2,22/06/23 - MK2 Beaubourg Réelle et profonde déception.,9
2,"At a certain point of leaning into awkward, monotonic deliveries and emotionless expressions (and perhaps that point is a group of children learning their mother has died and reacting with a punchline), your story may lose its sense of humanity/heart, and, for me, that's what's happened here. Supposedly the facade of ""a play within a movie"" would grant a level of artificiality to the whole production so as to mitigate the issue of stiltedness, but I don't think it actually…",0
2,"Nah dawg I’m sorry but I think Wes Anderson is one of the most overrated directors. This movie practically begs the audience not to develop emotional investment. The beginning scene deflates absolutely any potential for the audience to care. Of course, like all other pretentious nonsense movies, there’s random black and white scenes, and act 1, 2 and 3 title cards for no reason and it’s infuriating. There’s quick pans where there’s a glaring obvious cut in the middle. If…",1
2,"All form and no content. No characters, no emotion, no substance. It was competently crafted and as visually stunning as any other Wes Anderson film you have seen. Beyond that….there was nothing. It is a lifeless movie.",1
2,"Zeer apart gebeuren. Talentvolle acteurtjes, interessante kleurgebruiksels. 'T verhaal was ook een slaapverwekkend fenomeen. Wes Andersom is gewoon niet helemaal het.",9
2,Sorry. Just boring.,0
2,Insufferable word salad of a movie  I’m getting sick of Anderson.,0
2,Gdybym nie widział innych filmów Wesa byłaby to solidna 4. Niestety to już któryś z kolei film o tej samej stylistyce złożony podobnie fabularnie. Nic nowego. Widzieliśmy to już wcześniej w jego filmach. Anderson nie zrobił żadnego progresu. Film był nudny bo już wcześniej go widziałam conajmniej dwa razy (tyle innych jego filmów aktorskich widziałom),9
2,Damn. Wes lost the juice.,0
2,wes anderson shut the fuck up challenge,0
2,Aburridisima y pretenciosa. Que los personajes digan las cosas sin emoción no convierte lo que están diciendo en interesante.,9
2,?,0
2,"Wes Anderson really wants you to know how smart he is and he really wants you to know how meta he’s being. I liked him better when he had quirky, relatable & heartfelt stories to tell. About as good as Cocaine Bear, but pretty disappointing.",0
